python /home/drr342/dl/assignments/hw3/examples/word_language_model/main.py --data /home/drr342/dl/assignments/hw3/examples/word_language_model/data/wikitext-2 --save /home/drr342/dl/assignments/hw3/models/GRU'_'200'_'1'_'16.pt --cuda --model GRU --epochs 10 --emsize 200 --nlayers 1 --bptt 16

/home/drr342/pyenv/py3.6.3/lib/python3.6/site-packages/torch/nn/modules/rnn.py:46: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.2 and num_layers=1
  "num_layers={}".format(dropout, num_layers))
| epoch   1 |   200/ 6526 batches | lr 20.00 | ms/batch 22.90 | loss  7.90 | ppl  2706.01
| epoch   1 |  3800/ 6526 batches | lr 20.00 | ms/batch 21.97 | loss  5.67 | ppl   290.58
| epoch   1 |  4000/ 6526 batches | lr 20.00 | ms/batch 21.99 | loss  5.70 | ppl   298.06
| epoch   1 |  4200/ 6526 batches | lr 20.00 | ms/batch 22.02 | loss  5.70 | ppl   297.88
| epoch   1 |  4400/ 6526 batches | lr 20.00 | ms/batch 21.98 | loss  5.66 | ppl   288.57
| epoch   1 |  4600/ 6526 batches | lr 20.00 | ms/batch 22.02 | loss  5.65 | ppl   283.92
| epoch   1 |  4800/ 6526 batches | lr 20.00 | ms/batch 22.06 | loss  5.56 | ppl   260.56
| epoch   1 |  5000/ 6526 batches | lr 20.00 | ms/batch 22.04 | loss  5.57 | ppl   263.29
| epoch   1 |  5200/ 6526 batches | lr 20.00 | ms/batch 22.06 | loss  5.69 | ppl   295.52
| epoch   1 |  5400/ 6526 batches | lr 20.00 | ms/batch 22.09 | loss  5.62 | ppl   274.99
| epoch   1 |  5600/ 6526 batches | lr 20.00 | ms/batch 22.06 | loss  5.65 | ppl   283.45
| epoch   1 |  5800/ 6526 batches | lr 20.00 | ms/batch 22.08 | loss  5.71 | ppl   301.16
| epoch   1 |  6000/ 6526 batches | lr 20.00 | ms/batch 22.11 | loss  5.54 | ppl   254.12
| epoch   1 |  6200/ 6526 batches | lr 20.00 | ms/batch 22.07 | loss  5.56 | ppl   259.94
| epoch   1 |  6400/ 6526 batches | lr 20.00 | ms/batch 22.07 | loss  5.55 | ppl   256.34
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 149.26s | valid loss  5.58 | valid ppl   263.86
-----------------------------------------------------------------------------------------
| epoch   2 |   200/ 6526 batches | lr 20.00 | ms/batch 21.88 | loss  5.60 | ppl   270.56
| epoch   2 |   400/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  5.58 | ppl   264.41
| epoch   2 |   600/ 6526 batches | lr 20.00 | ms/batch 22.26 | loss  5.52 | ppl   248.80
| epoch   2 |   800/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  5.63 | ppl   277.34
| epoch   2 |  1000/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  5.52 | ppl   248.57
| epoch   2 |  1200/ 6526 batches | lr 20.00 | ms/batch 21.75 | loss  5.46 | ppl   235.33
| epoch   2 |  1400/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  5.34 | ppl   207.95
| epoch   2 |  1600/ 6526 batches | lr 20.00 | ms/batch 21.80 | loss  5.45 | ppl   232.48
| epoch   2 |  1800/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  5.52 | ppl   249.09
| epoch   2 |  2000/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  5.49 | ppl   242.37
| epoch   2 |  2200/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  5.48 | ppl   238.89
| epoch   2 |  2400/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  5.48 | ppl   239.31
| epoch   2 |  2600/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  5.52 | ppl   248.88
| epoch   2 |  2800/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  5.61 | ppl   274.38
| epoch   2 |  3000/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  5.58 | ppl   264.64
| epoch   2 |  3200/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  5.57 | ppl   262.58
| epoch   2 |  3400/ 6526 batches | lr 20.00 | ms/batch 21.35 | loss  5.73 | ppl   307.19
| epoch   2 |  3600/ 6526 batches | lr 20.00 | ms/batch 21.34 | loss  5.65 | ppl   285.59
| epoch   2 |  3800/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  5.63 | ppl   277.34
| epoch   2 |  4000/ 6526 batches | lr 20.00 | ms/batch 21.37 | loss  5.70 | ppl   300.32
| epoch   2 |  4200/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  5.76 | ppl   316.80
| epoch   2 |  4400/ 6526 batches | lr 20.00 | ms/batch 21.34 | loss  5.76 | ppl   318.50
| epoch   2 |  4600/ 6526 batches | lr 20.00 | ms/batch 21.34 | loss  5.79 | ppl   327.26
| epoch   2 |  4800/ 6526 batches | lr 20.00 | ms/batch 21.34 | loss  5.73 | ppl   306.93
| epoch   2 |  5000/ 6526 batches | lr 20.00 | ms/batch 21.33 | loss  5.78 | ppl   323.62
| epoch   2 |  5200/ 6526 batches | lr 20.00 | ms/batch 21.35 | loss  5.93 | ppl   377.70
| epoch   2 |  5400/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  5.92 | ppl   373.15
| epoch   2 |  5600/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  5.98 | ppl   395.34
| epoch   2 |  5800/ 6526 batches | lr 20.00 | ms/batch 21.37 | loss  6.07 | ppl   431.10
| epoch   2 |  6000/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  5.97 | ppl   391.23
| epoch   2 |  6200/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  6.01 | ppl   406.52
| epoch   2 |  6400/ 6526 batches | lr 20.00 | ms/batch 21.37 | loss  6.02 | ppl   411.98
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 145.40s | valid loss  5.99 | valid ppl   399.93
-----------------------------------------------------------------------------------------
| epoch   3 |   200/ 6526 batches | lr 5.00 | ms/batch 21.54 | loss  6.06 | ppl   427.94
| epoch   3 |   400/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  6.01 | ppl   406.46
| epoch   3 |   600/ 6526 batches | lr 5.00 | ms/batch 21.43 | loss  5.92 | ppl   372.94
| epoch   3 |   800/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.98 | ppl   397.08
| epoch   3 |  1000/ 6526 batches | lr 5.00 | ms/batch 21.84 | loss  5.87 | ppl   355.15
| epoch   3 |  1200/ 6526 batches | lr 5.00 | ms/batch 21.43 | loss  5.80 | ppl   330.08
| epoch   3 |  1400/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  5.70 | ppl   299.36
| epoch   3 |  1600/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.77 | ppl   322.09
| epoch   3 |  1800/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.80 | ppl   329.19
| epoch   3 |  2000/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.73 | ppl   308.24
| epoch   3 |  2200/ 6526 batches | lr 5.00 | ms/batch 21.40 | loss  5.69 | ppl   295.93
| epoch   3 |  2400/ 6526 batches | lr 5.00 | ms/batch 21.43 | loss  5.69 | ppl   295.49
| epoch   3 |  2600/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.70 | ppl   297.46
| epoch   3 |  2800/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.75 | ppl   315.28
| epoch   3 |  3000/ 6526 batches | lr 5.00 | ms/batch 21.40 | loss  5.66 | ppl   286.26
| epoch   3 |  3200/ 6526 batches | lr 5.00 | ms/batch 21.43 | loss  5.60 | ppl   271.13
| epoch   3 |  3400/ 6526 batches | lr 5.00 | ms/batch 21.43 | loss  5.73 | ppl   307.56
| epoch   3 |  3600/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.62 | ppl   276.42
| epoch   3 |  3800/ 6526 batches | lr 5.00 | ms/batch 21.40 | loss  5.54 | ppl   254.90
| epoch   3 |  4000/ 6526 batches | lr 5.00 | ms/batch 21.43 | loss  5.59 | ppl   267.53
| epoch   3 |  4200/ 6526 batches | lr 5.00 | ms/batch 21.45 | loss  5.61 | ppl   273.38
| epoch   3 |  4400/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.55 | ppl   258.14
| epoch   3 |  4600/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.50 | ppl   245.54
| epoch   3 |  4800/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.43 | ppl   228.27
| epoch   3 |  5000/ 6526 batches | lr 5.00 | ms/batch 21.85 | loss  5.43 | ppl   228.29
| epoch   3 |  5200/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.54 | ppl   254.63
| epoch   3 |  5400/ 6526 batches | lr 5.00 | ms/batch 21.45 | loss  5.48 | ppl   240.44
| epoch   3 |  5600/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.51 | ppl   247.61
| epoch   3 |  5800/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.57 | ppl   263.27
| epoch   3 |  6000/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.41 | ppl   224.18
| epoch   3 |  6200/ 6526 batches | lr 5.00 | ms/batch 21.40 | loss  5.42 | ppl   226.67
| epoch   3 |  6400/ 6526 batches | lr 5.00 | ms/batch 21.39 | loss  5.41 | ppl   223.48
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 145.75s | valid loss  5.55 | valid ppl   258.04
-----------------------------------------------------------------------------------------
| epoch   4 |   200/ 6526 batches | lr 5.00 | ms/batch 21.52 | loss  5.56 | ppl   259.00
| epoch   4 |   400/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.52 | ppl   250.46
| epoch   4 |   600/ 6526 batches | lr 5.00 | ms/batch 21.44 | loss  5.47 | ppl   237.08
| epoch   4 |   800/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.57 | ppl   261.61
| epoch   4 |  1000/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.44 | ppl   231.06
| epoch   4 |  1200/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.38 | ppl   216.15
| epoch   4 |  1400/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.27 | ppl   193.70
| epoch   4 |  1600/ 6526 batches | lr 5.00 | ms/batch 21.40 | loss  5.37 | ppl   213.95
| epoch   4 |  1800/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.41 | ppl   224.38
| epoch   4 |  2000/ 6526 batches | lr 5.00 | ms/batch 21.40 | loss  5.36 | ppl   213.69
| epoch   4 |  2200/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.32 | ppl   203.50
| epoch   4 |  2400/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.34 | ppl   207.85
| epoch   4 |  2600/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.35 | ppl   209.83
| epoch   4 |  2800/ 6526 batches | lr 5.00 | ms/batch 21.40 | loss  5.43 | ppl   227.36
| epoch   4 |  3000/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.34 | ppl   208.64
| epoch   4 |  3200/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.31 | ppl   201.86
| epoch   4 |  3400/ 6526 batches | lr 5.00 | ms/batch 21.40 | loss  5.44 | ppl   231.21
| epoch   4 |  3600/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.33 | ppl   205.55
| epoch   4 |  3800/ 6526 batches | lr 5.00 | ms/batch 21.39 | loss  5.26 | ppl   193.20
| epoch   4 |  4000/ 6526 batches | lr 5.00 | ms/batch 21.38 | loss  5.31 | ppl   203.30
| epoch   4 |  4200/ 6526 batches | lr 5.00 | ms/batch 21.40 | loss  5.33 | ppl   206.54
| epoch   4 |  4400/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.29 | ppl   198.45
| epoch   4 |  4600/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.25 | ppl   189.85
| epoch   4 |  4800/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.17 | ppl   175.43
| epoch   4 |  5000/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.18 | ppl   177.71
| epoch   4 |  5200/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  5.30 | ppl   201.34
| epoch   4 |  5400/ 6526 batches | lr 5.00 | ms/batch 21.40 | loss  5.24 | ppl   187.88
| epoch   4 |  5600/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.28 | ppl   196.38
| epoch   4 |  5800/ 6526 batches | lr 5.00 | ms/batch 21.38 | loss  5.35 | ppl   209.71
| epoch   4 |  6000/ 6526 batches | lr 5.00 | ms/batch 21.39 | loss  5.18 | ppl   177.96
| epoch   4 |  6200/ 6526 batches | lr 5.00 | ms/batch 21.42 | loss  5.21 | ppl   182.30
| epoch   4 |  6400/ 6526 batches | lr 5.00 | ms/batch 21.41 | loss  5.20 | ppl   181.39
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 145.52s | valid loss  5.43 | valid ppl   228.41
-----------------------------------------------------------------------------------------
| epoch   5 |   200/ 6526 batches | lr 5.00 | ms/batch 22.29 | loss  5.32 | ppl   203.63
| epoch   5 |   400/ 6526 batches | lr 5.00 | ms/batch 22.14 | loss  5.29 | ppl   198.23
| epoch   5 |   600/ 6526 batches | lr 5.00 | ms/batch 22.16 | loss  5.24 | ppl   188.71
| epoch   5 |   800/ 6526 batches | lr 5.00 | ms/batch 22.18 | loss  5.33 | ppl   206.43
| epoch   5 |  1000/ 6526 batches | lr 5.00 | ms/batch 22.17 | loss  5.21 | ppl   182.75
| epoch   5 |  1200/ 6526 batches | lr 5.00 | ms/batch 22.15 | loss  5.15 | ppl   172.41
| epoch   5 |  1400/ 6526 batches | lr 5.00 | ms/batch 22.18 | loss  5.06 | ppl   157.31
| epoch   5 |  1600/ 6526 batches | lr 5.00 | ms/batch 22.17 | loss  5.15 | ppl   171.63
| epoch   5 |  1800/ 6526 batches | lr 5.00 | ms/batch 22.21 | loss  5.20 | ppl   180.64
| epoch   5 |  2000/ 6526 batches | lr 5.00 | ms/batch 22.16 | loss  5.16 | ppl   173.39
| epoch   5 |  2200/ 6526 batches | lr 5.00 | ms/batch 22.17 | loss  5.12 | ppl   166.85
| epoch   5 |  2400/ 6526 batches | lr 5.00 | ms/batch 22.15 | loss  5.13 | ppl   168.80
| epoch   5 |  2600/ 6526 batches | lr 5.00 | ms/batch 22.13 | loss  5.15 | ppl   172.45
| epoch   5 |  2800/ 6526 batches | lr 5.00 | ms/batch 22.12 | loss  5.25 | ppl   190.74
| epoch   5 |  3000/ 6526 batches | lr 5.00 | ms/batch 22.14 | loss  5.16 | ppl   174.34
| epoch   5 |  3200/ 6526 batches | lr 5.00 | ms/batch 22.15 | loss  5.13 | ppl   169.51
| epoch   5 |  3400/ 6526 batches | lr 5.00 | ms/batch 22.18 | loss  5.27 | ppl   193.53
| epoch   5 |  3600/ 6526 batches | lr 5.00 | ms/batch 22.16 | loss  5.15 | ppl   172.38
| epoch   5 |  3800/ 6526 batches | lr 5.00 | ms/batch 22.19 | loss  5.10 | ppl   164.43
| epoch   5 |  4000/ 6526 batches | lr 5.00 | ms/batch 22.15 | loss  5.15 | ppl   172.21
| epoch   5 |  4200/ 6526 batches | lr 5.00 | ms/batch 22.12 | loss  5.16 | ppl   173.72
| epoch   5 |  4400/ 6526 batches | lr 5.00 | ms/batch 22.15 | loss  5.13 | ppl   169.23
| epoch   5 |  4600/ 6526 batches | lr 5.00 | ms/batch 22.60 | loss  5.08 | ppl   161.06
| epoch   5 |  4800/ 6526 batches | lr 5.00 | ms/batch 22.12 | loss  5.01 | ppl   150.51
| epoch   5 |  5000/ 6526 batches | lr 5.00 | ms/batch 22.11 | loss  5.02 | ppl   150.84
| epoch   5 |  5200/ 6526 batches | lr 5.00 | ms/batch 22.16 | loss  5.15 | ppl   171.81
| epoch   5 |  5400/ 6526 batches | lr 5.00 | ms/batch 22.15 | loss  5.08 | ppl   160.03
| epoch   5 |  5600/ 6526 batches | lr 5.00 | ms/batch 22.19 | loss  5.12 | ppl   167.06
| epoch   5 |  5800/ 6526 batches | lr 5.00 | ms/batch 22.15 | loss  5.20 | ppl   180.47
| epoch   5 |  6000/ 6526 batches | lr 5.00 | ms/batch 22.16 | loss  5.03 | ppl   152.40
| epoch   5 |  6200/ 6526 batches | lr 5.00 | ms/batch 22.16 | loss  5.06 | ppl   156.91
| epoch   5 |  6400/ 6526 batches | lr 5.00 | ms/batch 22.14 | loss  5.03 | ppl   153.51
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 150.37s | valid loss  5.35 | valid ppl   211.61
-----------------------------------------------------------------------------------------
| epoch   6 |   200/ 6526 batches | lr 5.00 | ms/batch 21.47 | loss  5.15 | ppl   172.40
| epoch   6 |   400/ 6526 batches | lr 5.00 | ms/batch 21.37 | loss  5.13 | ppl   168.94
| epoch   6 |   600/ 6526 batches | lr 5.00 | ms/batch 21.37 | loss  5.10 | ppl   163.34
| epoch   6 |   800/ 6526 batches | lr 5.00 | ms/batch 21.36 | loss  5.18 | ppl   177.53
| epoch   6 |  1000/ 6526 batches | lr 5.00 | ms/batch 21.36 | loss  5.06 | ppl   157.46
| epoch   6 |  1200/ 6526 batches | lr 5.00 | ms/batch 21.37 | loss  5.00 | ppl   148.48
| epoch   6 |  1400/ 6526 batches | lr 5.00 | ms/batch 21.34 | loss  4.90 | ppl   134.88
| epoch   6 |  1600/ 6526 batches | lr 5.00 | ms/batch 21.81 | loss  5.01 | ppl   149.25
| epoch   6 |  1800/ 6526 batches | lr 5.00 | ms/batch 21.36 | loss  5.06 | ppl   157.15
| epoch   6 |  2000/ 6526 batches | lr 5.00 | ms/batch 21.77 | loss  5.01 | ppl   150.02
| epoch   6 |  2200/ 6526 batches | lr 5.00 | ms/batch 21.30 | loss  4.98 | ppl   145.98
| epoch   6 |  2400/ 6526 batches | lr 5.00 | ms/batch 21.32 | loss  4.99 | ppl   146.56
| epoch   6 |  2600/ 6526 batches | lr 5.00 | ms/batch 21.76 | loss  5.01 | ppl   150.16
| epoch   6 |  2800/ 6526 batches | lr 5.00 | ms/batch 21.33 | loss  5.12 | ppl   166.57
| epoch   6 |  3000/ 6526 batches | lr 5.00 | ms/batch 21.30 | loss  5.03 | ppl   153.18
| epoch   6 |  3200/ 6526 batches | lr 5.00 | ms/batch 21.34 | loss  5.00 | ppl   148.47
| epoch   6 |  3400/ 6526 batches | lr 5.00 | ms/batch 21.31 | loss  5.14 | ppl   170.87
| epoch   6 |  3600/ 6526 batches | lr 5.00 | ms/batch 21.33 | loss  5.02 | ppl   151.20
| epoch   6 |  3800/ 6526 batches | lr 5.00 | ms/batch 21.44 | loss  4.98 | ppl   145.66
| epoch   6 |  4000/ 6526 batches | lr 5.00 | ms/batch 21.93 | loss  5.03 | ppl   153.03
| epoch   6 |  4200/ 6526 batches | lr 5.00 | ms/batch 21.45 | loss  5.03 | ppl   152.72
| epoch   6 |  4400/ 6526 batches | lr 5.00 | ms/batch 21.47 | loss  5.00 | ppl   149.12
| epoch   6 |  4600/ 6526 batches | lr 5.00 | ms/batch 21.93 | loss  4.96 | ppl   142.47
| epoch   6 |  4800/ 6526 batches | lr 5.00 | ms/batch 21.47 | loss  4.88 | ppl   131.89
| epoch   6 |  5000/ 6526 batches | lr 5.00 | ms/batch 21.47 | loss  4.89 | ppl   133.15
| epoch   6 |  5200/ 6526 batches | lr 5.00 | ms/batch 21.45 | loss  5.02 | ppl   150.91
| epoch   6 |  5400/ 6526 batches | lr 5.00 | ms/batch 21.47 | loss  4.95 | ppl   141.21
| epoch   6 |  5600/ 6526 batches | lr 5.00 | ms/batch 21.93 | loss  5.01 | ppl   149.42
| epoch   6 |  5800/ 6526 batches | lr 5.00 | ms/batch 21.47 | loss  5.07 | ppl   158.57
| epoch   6 |  6000/ 6526 batches | lr 5.00 | ms/batch 21.45 | loss  4.90 | ppl   134.19
| epoch   6 |  6200/ 6526 batches | lr 5.00 | ms/batch 21.45 | loss  4.94 | ppl   139.35
| epoch   6 |  6400/ 6526 batches | lr 5.00 | ms/batch 21.46 | loss  4.92 | ppl   137.45
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 145.86s | valid loss  5.31 | valid ppl   202.76
-----------------------------------------------------------------------------------------
| epoch   7 |   200/ 6526 batches | lr 5.00 | ms/batch 21.48 | loss  5.01 | ppl   150.47
| epoch   7 |   400/ 6526 batches | lr 5.00 | ms/batch 21.36 | loss  5.00 | ppl   148.09
| epoch   7 |   600/ 6526 batches | lr 5.00 | ms/batch 21.36 | loss  4.97 | ppl   144.20
| epoch   7 |   800/ 6526 batches | lr 5.00 | ms/batch 21.37 | loss  5.06 | ppl   156.84
| epoch   7 |  1000/ 6526 batches | lr 5.00 | ms/batch 21.35 | loss  4.93 | ppl   139.06
| epoch   7 |  1200/ 6526 batches | lr 5.00 | ms/batch 21.33 | loss  4.88 | ppl   132.00
| epoch   7 |  1400/ 6526 batches | lr 5.00 | ms/batch 21.31 | loss  4.79 | ppl   119.99
| epoch   7 |  1600/ 6526 batches | lr 5.00 | ms/batch 21.31 | loss  4.89 | ppl   133.17
| epoch   7 |  1800/ 6526 batches | lr 5.00 | ms/batch 21.33 | loss  4.94 | ppl   139.58
| epoch   7 |  2000/ 6526 batches | lr 5.00 | ms/batch 22.76 | loss  4.90 | ppl   134.13
| epoch   7 |  2200/ 6526 batches | lr 5.00 | ms/batch 24.98 | loss  4.87 | ppl   130.50
| epoch   7 |  2400/ 6526 batches | lr 5.00 | ms/batch 24.11 | loss  4.88 | ppl   131.80
| epoch   7 |  2600/ 6526 batches | lr 5.00 | ms/batch 24.45 | loss  4.91 | ppl   136.24
| epoch   7 |  2800/ 6526 batches | lr 5.00 | ms/batch 23.59 | loss  5.01 | ppl   149.27
| epoch   7 |  3000/ 6526 batches | lr 5.00 | ms/batch 24.01 | loss  4.93 | ppl   138.26
| epoch   7 |  3200/ 6526 batches | lr 5.00 | ms/batch 23.60 | loss  4.89 | ppl   132.57
| epoch   7 |  3400/ 6526 batches | lr 5.00 | ms/batch 24.49 | loss  5.04 | ppl   154.46
| epoch   7 |  3600/ 6526 batches | lr 5.00 | ms/batch 24.47 | loss  4.92 | ppl   137.51
| epoch   7 |  3800/ 6526 batches | lr 5.00 | ms/batch 24.02 | loss  4.88 | ppl   130.99
| epoch   7 |  4000/ 6526 batches | lr 5.00 | ms/batch 24.00 | loss  4.92 | ppl   137.39
| epoch   7 |  4200/ 6526 batches | lr 5.00 | ms/batch 23.15 | loss  4.93 | ppl   137.74
| epoch   7 |  4400/ 6526 batches | lr 5.00 | ms/batch 24.49 | loss  4.90 | ppl   134.57
| epoch   7 |  4600/ 6526 batches | lr 5.00 | ms/batch 24.54 | loss  4.85 | ppl   127.73
| epoch   7 |  4800/ 6526 batches | lr 5.00 | ms/batch 24.42 | loss  4.78 | ppl   119.39
| epoch   7 |  5000/ 6526 batches | lr 5.00 | ms/batch 23.32 | loss  4.78 | ppl   119.23
| epoch   7 |  5200/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.92 | ppl   137.03
| epoch   7 |  5400/ 6526 batches | lr 5.00 | ms/batch 23.65 | loss  4.85 | ppl   127.70
| epoch   7 |  5600/ 6526 batches | lr 5.00 | ms/batch 23.65 | loss  4.91 | ppl   135.25
| epoch   7 |  5800/ 6526 batches | lr 5.00 | ms/batch 24.64 | loss  4.97 | ppl   143.44
| epoch   7 |  6000/ 6526 batches | lr 5.00 | ms/batch 24.41 | loss  4.80 | ppl   122.06
| epoch   7 |  6200/ 6526 batches | lr 5.00 | ms/batch 24.66 | loss  4.83 | ppl   125.42
| epoch   7 |  6400/ 6526 batches | lr 5.00 | ms/batch 23.48 | loss  4.82 | ppl   123.88
-----------------------------------------------------------------------------------------
| end of epoch   7 | time: 157.55s | valid loss  5.27 | valid ppl   194.62
-----------------------------------------------------------------------------------------
| epoch   8 |   200/ 6526 batches | lr 5.00 | ms/batch 24.30 | loss  4.91 | ppl   135.30
| epoch   8 |   400/ 6526 batches | lr 5.00 | ms/batch 24.59 | loss  4.90 | ppl   134.46
| epoch   8 |   600/ 6526 batches | lr 5.00 | ms/batch 23.24 | loss  4.87 | ppl   130.38
| epoch   8 |   800/ 6526 batches | lr 5.00 | ms/batch 23.70 | loss  4.95 | ppl   140.95
| epoch   8 |  1000/ 6526 batches | lr 5.00 | ms/batch 23.24 | loss  4.83 | ppl   125.49
| epoch   8 |  1200/ 6526 batches | lr 5.00 | ms/batch 24.18 | loss  4.78 | ppl   119.58
| epoch   8 |  1400/ 6526 batches | lr 5.00 | ms/batch 22.78 | loss  4.69 | ppl   109.27
| epoch   8 |  1600/ 6526 batches | lr 5.00 | ms/batch 22.56 | loss  4.79 | ppl   120.24
| epoch   8 |  1800/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.84 | ppl   126.33
| epoch   8 |  2000/ 6526 batches | lr 5.00 | ms/batch 23.24 | loss  4.81 | ppl   122.41
