python /home/drr342/dl/assignments/hw3/examples/word_language_model/main.py --data /home/drr342/dl/assignments/hw3/examples/word_language_model/data/wikitext-2 --save /home/drr342/dl/assignments/hw3/models/LSTM'_'100'_'1'_'16.pt --cuda --model LSTM --epochs 10 --emsize 100 --nlayers 1 --bptt 16

/home/drr342/pyenv/py3.6.3/lib/python3.6/site-packages/torch/nn/modules/rnn.py:46: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.2 and num_layers=1
  "num_layers={}".format(dropout, num_layers))
| epoch   1 |   200/ 6526 batches | lr 20.00 | ms/batch 21.24 | loss  7.59 | ppl  1984.96
| epoch   1 |  5400/ 6526 batches | lr 20.00 | ms/batch 20.98 | loss  5.49 | ppl   241.57
| epoch   1 |  5600/ 6526 batches | lr 20.00 | ms/batch 21.04 | loss  5.51 | ppl   245.99
| epoch   1 |  5800/ 6526 batches | lr 20.00 | ms/batch 20.93 | loss  5.54 | ppl   255.60
| epoch   1 |  6000/ 6526 batches | lr 20.00 | ms/batch 21.14 | loss  5.38 | ppl   217.15
| epoch   1 |  6200/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  5.40 | ppl   221.61
| epoch   1 |  6400/ 6526 batches | lr 20.00 | ms/batch 21.08 | loss  5.37 | ppl   215.29
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 141.75s | valid loss  5.43 | valid ppl   228.01
-----------------------------------------------------------------------------------------
| epoch   2 |   200/ 6526 batches | lr 20.00 | ms/batch 21.19 | loss  5.44 | ppl   230.38
| epoch   2 |   400/ 6526 batches | lr 20.00 | ms/batch 21.12 | loss  5.41 | ppl   224.06
| epoch   2 |   600/ 6526 batches | lr 20.00 | ms/batch 21.02 | loss  5.36 | ppl   213.44
| epoch   2 |   800/ 6526 batches | lr 20.00 | ms/batch 21.15 | loss  5.44 | ppl   231.52
| epoch   2 |  1000/ 6526 batches | lr 20.00 | ms/batch 21.21 | loss  5.31 | ppl   203.07
| epoch   2 |  1200/ 6526 batches | lr 20.00 | ms/batch 21.09 | loss  5.28 | ppl   196.89
| epoch   2 |  1400/ 6526 batches | lr 20.00 | ms/batch 21.44 | loss  5.15 | ppl   172.42
| epoch   2 |  1600/ 6526 batches | lr 20.00 | ms/batch 21.13 | loss  5.23 | ppl   187.07
| epoch   2 |  1800/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  5.28 | ppl   197.07
| epoch   2 |  2000/ 6526 batches | lr 20.00 | ms/batch 21.50 | loss  5.24 | ppl   188.15
| epoch   2 |  2200/ 6526 batches | lr 20.00 | ms/batch 21.15 | loss  5.22 | ppl   184.89
| epoch   2 |  2400/ 6526 batches | lr 20.00 | ms/batch 21.14 | loss  5.21 | ppl   183.14
| epoch   2 |  2600/ 6526 batches | lr 20.00 | ms/batch 21.15 | loss  5.22 | ppl   185.49
| epoch   2 |  2800/ 6526 batches | lr 20.00 | ms/batch 21.13 | loss  5.29 | ppl   198.63
| epoch   2 |  3000/ 6526 batches | lr 20.00 | ms/batch 21.14 | loss  5.24 | ppl   188.55
| epoch   2 |  3200/ 6526 batches | lr 20.00 | ms/batch 21.12 | loss  5.24 | ppl   188.85
| epoch   2 |  3400/ 6526 batches | lr 20.00 | ms/batch 21.15 | loss  5.34 | ppl   207.71
| epoch   2 |  3600/ 6526 batches | lr 20.00 | ms/batch 21.17 | loss  5.22 | ppl   185.40
| epoch   2 |  3800/ 6526 batches | lr 20.00 | ms/batch 21.19 | loss  5.16 | ppl   174.47
| epoch   2 |  4000/ 6526 batches | lr 20.00 | ms/batch 21.19 | loss  5.22 | ppl   184.58
| epoch   2 |  4200/ 6526 batches | lr 20.00 | ms/batch 21.16 | loss  5.20 | ppl   180.74
| epoch   2 |  4400/ 6526 batches | lr 20.00 | ms/batch 21.15 | loss  5.18 | ppl   177.89
| epoch   2 |  4600/ 6526 batches | lr 20.00 | ms/batch 21.17 | loss  5.15 | ppl   173.11
| epoch   2 |  4800/ 6526 batches | lr 20.00 | ms/batch 21.13 | loss  5.08 | ppl   161.52
| epoch   2 |  5000/ 6526 batches | lr 20.00 | ms/batch 21.19 | loss  5.09 | ppl   162.74
| epoch   2 |  5200/ 6526 batches | lr 20.00 | ms/batch 21.17 | loss  5.21 | ppl   182.24
| epoch   2 |  5400/ 6526 batches | lr 20.00 | ms/batch 21.16 | loss  5.14 | ppl   171.25
| epoch   2 |  5600/ 6526 batches | lr 20.00 | ms/batch 21.19 | loss  5.16 | ppl   174.31
| epoch   2 |  5800/ 6526 batches | lr 20.00 | ms/batch 21.20 | loss  5.23 | ppl   186.62
| epoch   2 |  6000/ 6526 batches | lr 20.00 | ms/batch 21.24 | loss  5.06 | ppl   157.12
| epoch   2 |  6200/ 6526 batches | lr 20.00 | ms/batch 21.18 | loss  5.08 | ppl   160.73
| epoch   2 |  6400/ 6526 batches | lr 20.00 | ms/batch 21.18 | loss  5.05 | ppl   155.66
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 144.12s | valid loss  5.28 | valid ppl   195.89
-----------------------------------------------------------------------------------------
| epoch   3 |   200/ 6526 batches | lr 20.00 | ms/batch 21.41 | loss  5.15 | ppl   172.10
| epoch   3 |   400/ 6526 batches | lr 20.00 | ms/batch 21.24 | loss  5.14 | ppl   170.88
| epoch   3 |   600/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  5.11 | ppl   166.42
| epoch   3 |   800/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  5.19 | ppl   179.99
| epoch   3 |  1000/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  5.07 | ppl   159.63
| epoch   3 |  1200/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  5.03 | ppl   152.59
| epoch   3 |  1400/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  4.93 | ppl   137.75
| epoch   3 |  1600/ 6526 batches | lr 20.00 | ms/batch 21.25 | loss  5.02 | ppl   150.99
| epoch   3 |  1800/ 6526 batches | lr 20.00 | ms/batch 21.26 | loss  5.07 | ppl   158.94
| epoch   3 |  2000/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  5.02 | ppl   151.77
| epoch   3 |  2200/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  5.01 | ppl   150.05
| epoch   3 |  2400/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  5.00 | ppl   148.78
| epoch   3 |  2600/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  5.04 | ppl   154.49
| epoch   3 |  2800/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  5.11 | ppl   166.48
| epoch   3 |  3000/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  5.05 | ppl   156.34
| epoch   3 |  3200/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  5.05 | ppl   156.55
| epoch   3 |  3400/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  5.16 | ppl   173.33
| epoch   3 |  3600/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  5.04 | ppl   154.66
| epoch   3 |  3800/ 6526 batches | lr 20.00 | ms/batch 21.24 | loss  5.00 | ppl   148.23
| epoch   3 |  4000/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  5.05 | ppl   156.44
| epoch   3 |  4200/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  5.03 | ppl   153.04
| epoch   3 |  4400/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  5.02 | ppl   151.42
| epoch   3 |  4600/ 6526 batches | lr 20.00 | ms/batch 21.26 | loss  4.98 | ppl   146.08
| epoch   3 |  4800/ 6526 batches | lr 20.00 | ms/batch 21.26 | loss  4.91 | ppl   135.25
| epoch   3 |  5000/ 6526 batches | lr 20.00 | ms/batch 21.26 | loss  4.92 | ppl   137.04
| epoch   3 |  5200/ 6526 batches | lr 20.00 | ms/batch 21.24 | loss  5.04 | ppl   154.59
| epoch   3 |  5400/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  4.97 | ppl   144.50
| epoch   3 |  5600/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  5.00 | ppl   148.75
| epoch   3 |  5800/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  5.08 | ppl   160.62
| epoch   3 |  6000/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.90 | ppl   133.77
| epoch   3 |  6200/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  4.92 | ppl   137.04
| epoch   3 |  6400/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  4.89 | ppl   133.62
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 144.73s | valid loss  5.21 | valid ppl   183.50
-----------------------------------------------------------------------------------------
| epoch   4 |   200/ 6526 batches | lr 20.00 | ms/batch 21.98 | loss  5.00 | ppl   147.77
| epoch   4 |   400/ 6526 batches | lr 20.00 | ms/batch 21.84 | loss  5.00 | ppl   148.15
| epoch   4 |   600/ 6526 batches | lr 20.00 | ms/batch 21.87 | loss  4.97 | ppl   144.29
| epoch   4 |   800/ 6526 batches | lr 20.00 | ms/batch 21.92 | loss  5.05 | ppl   156.14
| epoch   4 |  1000/ 6526 batches | lr 20.00 | ms/batch 21.85 | loss  4.93 | ppl   137.95
| epoch   4 |  1200/ 6526 batches | lr 20.00 | ms/batch 21.87 | loss  4.89 | ppl   132.63
| epoch   4 |  1400/ 6526 batches | lr 20.00 | ms/batch 21.85 | loss  4.79 | ppl   120.43
| epoch   4 |  1600/ 6526 batches | lr 20.00 | ms/batch 21.86 | loss  4.88 | ppl   131.93
| epoch   4 |  1800/ 6526 batches | lr 20.00 | ms/batch 21.88 | loss  4.94 | ppl   140.35
| epoch   4 |  2000/ 6526 batches | lr 20.00 | ms/batch 21.89 | loss  4.91 | ppl   135.23
| epoch   4 |  2200/ 6526 batches | lr 20.00 | ms/batch 21.84 | loss  4.89 | ppl   132.54
| epoch   4 |  2400/ 6526 batches | lr 20.00 | ms/batch 21.83 | loss  4.89 | ppl   132.73
| epoch   4 |  2600/ 6526 batches | lr 20.00 | ms/batch 21.83 | loss  4.92 | ppl   137.34
| epoch   4 |  2800/ 6526 batches | lr 20.00 | ms/batch 21.84 | loss  5.00 | ppl   148.74
| epoch   4 |  3000/ 6526 batches | lr 20.00 | ms/batch 21.87 | loss  4.94 | ppl   140.11
| epoch   4 |  3200/ 6526 batches | lr 20.00 | ms/batch 21.88 | loss  4.94 | ppl   139.56
| epoch   4 |  3400/ 6526 batches | lr 20.00 | ms/batch 21.92 | loss  5.05 | ppl   156.20
| epoch   4 |  3600/ 6526 batches | lr 20.00 | ms/batch 21.87 | loss  4.94 | ppl   139.32
| epoch   4 |  3800/ 6526 batches | lr 20.00 | ms/batch 21.87 | loss  4.89 | ppl   133.03
| epoch   4 |  4000/ 6526 batches | lr 20.00 | ms/batch 21.90 | loss  4.95 | ppl   140.72
| epoch   4 |  4200/ 6526 batches | lr 20.00 | ms/batch 21.88 | loss  4.93 | ppl   138.18
| epoch   4 |  4400/ 6526 batches | lr 20.00 | ms/batch 21.85 | loss  4.91 | ppl   136.18
| epoch   4 |  4600/ 6526 batches | lr 20.00 | ms/batch 21.90 | loss  4.88 | ppl   131.42
| epoch   4 |  4800/ 6526 batches | lr 20.00 | ms/batch 21.87 | loss  4.81 | ppl   122.36
| epoch   4 |  5000/ 6526 batches | lr 20.00 | ms/batch 21.83 | loss  4.81 | ppl   122.67
| epoch   4 |  5200/ 6526 batches | lr 20.00 | ms/batch 21.86 | loss  4.93 | ppl   138.36
| epoch   4 |  5400/ 6526 batches | lr 20.00 | ms/batch 21.91 | loss  4.87 | ppl   130.01
| epoch   4 |  5600/ 6526 batches | lr 20.00 | ms/batch 21.86 | loss  4.90 | ppl   133.82
| epoch   4 |  5800/ 6526 batches | lr 20.00 | ms/batch 21.93 | loss  4.96 | ppl   143.12
| epoch   4 |  6000/ 6526 batches | lr 20.00 | ms/batch 21.93 | loss  4.79 | ppl   120.72
| epoch   4 |  6200/ 6526 batches | lr 20.00 | ms/batch 21.93 | loss  4.82 | ppl   124.39
| epoch   4 |  6400/ 6526 batches | lr 20.00 | ms/batch 21.98 | loss  4.79 | ppl   120.44
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 148.70s | valid loss  5.17 | valid ppl   175.21
-----------------------------------------------------------------------------------------
| epoch   5 |   200/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  4.89 | ppl   132.60
| epoch   5 |   400/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  4.90 | ppl   133.75
| epoch   5 |   600/ 6526 batches | lr 20.00 | ms/batch 21.25 | loss  4.87 | ppl   129.96
| epoch   5 |   800/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.95 | ppl   141.29
| epoch   5 |  1000/ 6526 batches | lr 20.00 | ms/batch 21.24 | loss  4.83 | ppl   125.77
| epoch   5 |  1200/ 6526 batches | lr 20.00 | ms/batch 21.23 | loss  4.80 | ppl   121.28
| epoch   5 |  1400/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  4.70 | ppl   109.99
| epoch   5 |  1600/ 6526 batches | lr 20.00 | ms/batch 21.24 | loss  4.79 | ppl   119.93
| epoch   5 |  1800/ 6526 batches | lr 20.00 | ms/batch 21.26 | loss  4.85 | ppl   128.04
| epoch   5 |  2000/ 6526 batches | lr 20.00 | ms/batch 21.24 | loss  4.83 | ppl   124.66
| epoch   5 |  2200/ 6526 batches | lr 20.00 | ms/batch 21.25 | loss  4.79 | ppl   120.56
| epoch   5 |  2400/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  4.79 | ppl   120.84
| epoch   5 |  2600/ 6526 batches | lr 20.00 | ms/batch 21.23 | loss  4.83 | ppl   125.59
| epoch   5 |  2800/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  4.92 | ppl   137.65
| epoch   5 |  3000/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.86 | ppl   129.05
| epoch   5 |  3200/ 6526 batches | lr 20.00 | ms/batch 21.25 | loss  4.85 | ppl   128.20
| epoch   5 |  3400/ 6526 batches | lr 20.00 | ms/batch 21.25 | loss  4.98 | ppl   145.17
| epoch   5 |  3600/ 6526 batches | lr 20.00 | ms/batch 21.22 | loss  4.86 | ppl   128.74
| epoch   5 |  3800/ 6526 batches | lr 20.00 | ms/batch 21.23 | loss  4.82 | ppl   123.81
| epoch   5 |  4000/ 6526 batches | lr 20.00 | ms/batch 21.25 | loss  4.88 | ppl   131.73
| epoch   5 |  4200/ 6526 batches | lr 20.00 | ms/batch 21.26 | loss  4.85 | ppl   127.90
| epoch   5 |  4400/ 6526 batches | lr 20.00 | ms/batch 21.24 | loss  4.85 | ppl   127.22
| epoch   5 |  4600/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.81 | ppl   122.21
| epoch   5 |  4800/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  4.72 | ppl   112.53
| epoch   5 |  5000/ 6526 batches | lr 20.00 | ms/batch 21.25 | loss  4.73 | ppl   113.18
| epoch   5 |  5200/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.85 | ppl   127.69
| epoch   5 |  5400/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.79 | ppl   119.90
| epoch   5 |  5600/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  4.82 | ppl   123.82
| epoch   5 |  5800/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.89 | ppl   133.55
| epoch   5 |  6000/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.71 | ppl   111.17
| epoch   5 |  6200/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  4.75 | ppl   115.47
| epoch   5 |  6400/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  4.73 | ppl   112.81
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 144.68s | valid loss  5.16 | valid ppl   173.97
-----------------------------------------------------------------------------------------
| epoch   6 |   200/ 6526 batches | lr 20.00 | ms/batch 21.46 | loss  4.81 | ppl   123.01
| epoch   6 |   400/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.83 | ppl   124.68
| epoch   6 |   600/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.80 | ppl   122.08
| epoch   6 |   800/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.88 | ppl   130.99
| epoch   6 |  1000/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.76 | ppl   117.17
| epoch   6 |  1200/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.73 | ppl   113.44
| epoch   6 |  1400/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.63 | ppl   102.72
| epoch   6 |  1600/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.72 | ppl   111.89
| epoch   6 |  1800/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.79 | ppl   120.83
| epoch   6 |  2000/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  4.77 | ppl   117.65
| epoch   6 |  2200/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  4.74 | ppl   113.98
| epoch   6 |  2400/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.74 | ppl   114.78
| epoch   6 |  2600/ 6526 batches | lr 20.00 | ms/batch 21.33 | loss  4.78 | ppl   118.78
| epoch   6 |  2800/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.87 | ppl   130.89
| epoch   6 |  3000/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.79 | ppl   120.80
| epoch   6 |  3200/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  4.79 | ppl   120.46
| epoch   6 |  3400/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.91 | ppl   135.34
| epoch   6 |  3600/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.80 | ppl   121.89
| epoch   6 |  3800/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  4.77 | ppl   117.59
| epoch   6 |  4000/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  4.82 | ppl   123.74
| epoch   6 |  4200/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.79 | ppl   120.78
| epoch   6 |  4400/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.80 | ppl   121.06
| epoch   6 |  4600/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.75 | ppl   115.40
| epoch   6 |  4800/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.68 | ppl   107.24
| epoch   6 |  5000/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  4.67 | ppl   106.30
| epoch   6 |  5200/ 6526 batches | lr 20.00 | ms/batch 21.29 | loss  4.80 | ppl   121.48
| epoch   6 |  5400/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  4.73 | ppl   113.85
| epoch   6 |  5600/ 6526 batches | lr 20.00 | ms/batch 21.33 | loss  4.76 | ppl   116.86
| epoch   6 |  5800/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.83 | ppl   125.50
| epoch   6 |  6000/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  4.67 | ppl   106.22
| epoch   6 |  6200/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.69 | ppl   108.96
| epoch   6 |  6400/ 6526 batches | lr 20.00 | ms/batch 21.34 | loss  4.68 | ppl   107.34
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 144.97s | valid loss  5.15 | valid ppl   171.68
-----------------------------------------------------------------------------------------
| epoch   7 |   200/ 6526 batches | lr 20.00 | ms/batch 21.34 | loss  4.74 | ppl   114.64
| epoch   7 |   400/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.76 | ppl   117.32
| epoch   7 |   600/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.75 | ppl   115.28
| epoch   7 |   800/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.81 | ppl   123.14
| epoch   7 |  1000/ 6526 batches | lr 20.00 | ms/batch 21.34 | loss  4.71 | ppl   110.70
| epoch   7 |  1200/ 6526 batches | lr 20.00 | ms/batch 21.35 | loss  4.67 | ppl   106.40
| epoch   7 |  1400/ 6526 batches | lr 20.00 | ms/batch 21.33 | loss  4.59 | ppl    98.18
| epoch   7 |  1600/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  4.66 | ppl   106.15
| epoch   7 |  1800/ 6526 batches | lr 20.00 | ms/batch 21.35 | loss  4.74 | ppl   114.97
| epoch   7 |  2000/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  4.72 | ppl   111.85
| epoch   7 |  2200/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.68 | ppl   108.25
| epoch   7 |  2400/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.70 | ppl   109.66
| epoch   7 |  2600/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.73 | ppl   113.09
| epoch   7 |  2800/ 6526 batches | lr 20.00 | ms/batch 21.34 | loss  4.83 | ppl   125.04
| epoch   7 |  3000/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.75 | ppl   115.30
| epoch   7 |  3200/ 6526 batches | lr 20.00 | ms/batch 21.35 | loss  4.75 | ppl   115.51
| epoch   7 |  3400/ 6526 batches | lr 20.00 | ms/batch 21.24 | loss  4.87 | ppl   129.84
| epoch   7 |  3600/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.75 | ppl   116.08
| epoch   7 |  3800/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  4.71 | ppl   110.81
| epoch   7 |  4000/ 6526 batches | lr 20.00 | ms/batch 21.20 | loss  4.77 | ppl   118.37
| epoch   7 |  4200/ 6526 batches | lr 20.00 | ms/batch 21.28 | loss  4.74 | ppl   115.00
| epoch   7 |  4400/ 6526 batches | lr 20.00 | ms/batch 21.32 | loss  4.75 | ppl   115.24
| epoch   7 |  4600/ 6526 batches | lr 20.00 | ms/batch 21.34 | loss  4.69 | ppl   109.40
| epoch   7 |  4800/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.61 | ppl   100.90
| epoch   7 |  5000/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.62 | ppl   101.36
| epoch   7 |  5200/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.75 | ppl   115.51
| epoch   7 |  5400/ 6526 batches | lr 20.00 | ms/batch 21.23 | loss  4.68 | ppl   108.25
| epoch   7 |  5600/ 6526 batches | lr 20.00 | ms/batch 21.31 | loss  4.71 | ppl   111.19
| epoch   7 |  5800/ 6526 batches | lr 20.00 | ms/batch 21.34 | loss  4.79 | ppl   120.02
| epoch   7 |  6000/ 6526 batches | lr 20.00 | ms/batch 21.27 | loss  4.61 | ppl   100.49
| epoch   7 |  6200/ 6526 batches | lr 20.00 | ms/batch 21.30 | loss  4.65 | ppl   105.04
| epoch   7 |  6400/ 6526 batches | lr 20.00 | ms/batch 21.36 | loss  4.63 | ppl   102.57
-----------------------------------------------------------------------------------------
| end of epoch   7 | time: 144.93s | valid loss  5.15 | valid ppl   172.99
-----------------------------------------------------------------------------------------
| epoch   8 |   200/ 6526 batches | lr 5.00 | ms/batch 22.16 | loss  4.73 | ppl   113.25
| epoch   8 |   400/ 6526 batches | lr 5.00 | ms/batch 22.02 | loss  4.76 | ppl   116.20
| epoch   8 |   600/ 6526 batches | lr 5.00 | ms/batch 22.00 | loss  4.71 | ppl   110.70
| epoch   8 |   800/ 6526 batches | lr 5.00 | ms/batch 22.02 | loss  4.76 | ppl   116.86
| epoch   8 |  1000/ 6526 batches | lr 5.00 | ms/batch 22.01 | loss  4.63 | ppl   102.46
| epoch   8 |  1200/ 6526 batches | lr 5.00 | ms/batch 21.95 | loss  4.58 | ppl    97.20
| epoch   8 |  1400/ 6526 batches | lr 5.00 | ms/batch 21.99 | loss  4.51 | ppl    91.26
| epoch   8 |  1600/ 6526 batches | lr 5.00 | ms/batch 21.94 | loss  4.57 | ppl    96.96
| epoch   8 |  1800/ 6526 batches | lr 5.00 | ms/batch 21.95 | loss  4.65 | ppl   104.28
| epoch   8 |  2000/ 6526 batches | lr 5.00 | ms/batch 22.02 | loss  4.60 | ppl    99.67
